,date,title,contents
450,2022/08/23,토론 준비하는 이재명 후보,"※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
451,2022/08/23,이재명-박용진 더불어민주당 당대표 후보 TV토론회,"※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
452,2022/08/23,토론 준비하는 박용진 후보,"※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
453,2022/08/23,앱만 켜면 은행·보험·카드·증권사 서비스 한번에 ‘OK’,네이버나 카카오 등 핀테크·빅테크 기업들은 온라인 플랫폼을 통해 예적금 상품과 보험 상품 등을 중개할 수 있게 된다. 다만 소비자 보호를 위해 중개 가능한 상품군은 제한된다. 금융위원회는 23일 2차...
454,2022/08/23,"""여름 끝, 추석 시작""... 화장품 업계, 프로모션 다양","또한 일부 온라인 몰(마비스 네이버 스마트 스토어, Hmall, 대백몰, 카카오톡 선물하기)에서는 구매 고객 대상으로 사은품을 추가로 증정한다. 사은품은 금액별로 상이하며 4만원 이상 구매 시 클래식 민트 10ml 3개, 9만원..."
455,2022/08/23,"""보험·카드·증권 모두 은행 앱 하나로""...금융당국 '디지털유니버설뱅크' 지...","또한 카카오페이 등 온라인플랫폼은 예금, 보험 등 금융상품 중개업을 시범적으로 운영할 수 있게 돼 보험 대리점 업계의 큰 반발이 예상된다. ◆ 플랫폼 금융서비스 활성화 등 '디지털 유니버설뱅크' 구축 박병원..."
456,2022/08/23,"검찰, 쌍방울 '수사기밀 유출' 수사관·임원 기소","※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
457,2022/08/23,"'법카 의혹' 김혜경, 5시간만에 경찰 조사 마치고 귀가","※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
458,2022/08/23,"이재명 ""아내는 법카 안 썼다…남편으로서 미안할 뿐""","※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
459,2022/08/23,"구글 TOP 10에 '던파' 밖에 없던 넥슨, '히트2'로 시장 장악 나선다","또 카카오게임즈에서 출시한 '우마무스메', 넷마블게임즈에서 출시한 '세븐나이츠 레볼루션', 컴투스에서 출시한 '서머너즈 워: 크로니클'도 TOP10 안에서 '히트2'와의 대결을 앞두고 기세 등등함을 과시하고 있는..."
460,2022/08/24,“유저 의견 경청해 서비스 개선하겠다” 우마무스메 사과문 발표,"▲우마무스메 공식 카페에 올라온 사과문 (자료출처: 우마무스메 다음 공식 카페) 카카오게임즈가 최근 ‘마차 시위’까지 예고된 우마무스메 국내 서비스에 대한 개선책을 발표했다. 24일 저녁 10시 20분경, 카카오게임즈..."
461,2022/08/24,"검찰, '2천만원 법카 유용'…배씨 구속영장 청구","※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
462,2022/08/24,"[8월 24일 병원계 이모저모①]고려대안암병원, 이화의료원, 한국원자력의학원...","◆고려대안암병원-카카오브레인, 업무협약 체결 고려대학교 안암병원(원장 윤을식)이 카카오브레인(대표 김일두)과 의료 분야에서의 초거대 AI 모델 연구를 위한 업무협약(MOU)을 체결했다. 초거대 AI 기술이 도입된..."
463,2022/08/24,"[8월 24일 병원계 이모저모②]고려대의료원, 분당서울대, 순천향대부천, 아주...","위해 카카오 알림톡을 기반으로 한 모바일 입원수속 및 결제 시스템을 오픈했다. 입원 병실 배정을 받을 때... 먼저 양방향 소통이 가능한 카카오 알림톡 기반의 모바일 입원병실 배정 안내 시스템의 오픈으로, 입원시..."
464,2022/08/24,"[마감] 현대로템, K2흑표전차 수출 기대 '급등'...농심, 가격 인상에 '강세'","시가총액 상위권에서 LG에너지솔루션(1.35%), 삼성SDI(0.68%), 네이버(0.21%), 카카오(0.13%) 등이 올랐고... 반면 카카오게임즈(-1.13%)는 하락했다. 이날 서울 외환시장에서 원·달러 환율은 전날 종가보다 3.4원 내린..."
465,2022/08/24,"[우마무스메:프리티 더비] 1.1 평점의 영향? 우마무스메, 챔피언스 미팅 연기...","구글 평점 '1.1'까지 떨어지며, 마차 시위 예고 등 각종 커뮤니티를 뜨겁게 달구고 있는 우마무스메 프리티 더비(사이게임즈 개발/카카오게임즈 서비스)에서 8월 24일(수) 22:18분 공식 카페 및 게임 내 공지를 통해 최근..."
466,2022/08/24,정부기관 사칭 전화금융사기 급증 '주의',"실제 사례를 보면, 피해자의 카카오톡으로 검사 공무원증이나 구속영장, 공문을 보내 조사 협조를 종용하거나, 피해자가 조사에 협조하겠다고 하면 보안프로그램이라며 링크를 눌러 설치하도록 했다. 피해자가 해당..."
467,2022/08/24,하동 농ㆍ특산물 세트로 감사 전해요,추석 선물세트를 온ㆍ오프라인으로 구매하는 고객에게 5만 원 이상 5000원과 5만 원 이하 2000원의 금오산 케이블카 이용 할인권을 제공한다. 선물세트는 푸드마켓 현장주문과 카카오스토리 하동장터에서 택배 주문할 수 있다.
468,2022/08/24,명예훼손죄에 관한 최근 판례 동향,②(대법원2022도4171판결) 최씨는 지난 2019년 1월 초순 경 고교동창 10여 명이 참여한 단체 카카오톡 채팅방에서 `정씨가 내 돈을 갚지 못해 사기죄로 감방에서 몇 개월 살다가 나왔다. 집에서도 포기한 애다. 너희들도...
469,2022/08/24,"'에버소울'부터 '디스테라'까지, 카카오게임즈 신작 다수 하반기 서비스 예고",카카오게임즈가 22일 글로벌 신작 ‘에버소울’의 신규 일러스트를 공개하며 하반기 서비스 준비에 나섰다.... 10년 이상 개발 노하우 보유한 나인아크의 신작 RPG ‘에버소울’ 카카오게임즈의 기대 신작 RPG...
470,2022/08/24,광주서 또…보육원 출신 청년 극단 선택,"상담 전화 ☎1577-0199, 희망의 전화 ☎129, 생명의 전화 ☎1588-9191, 청소년 전화 ☎1388, 청소년 모바일 상담 '다 들어줄 개' 어플, 카카오톡 등에서 24시간 전문가의 상담을 받을 수 있습니다. 이보배 한경닷컴 객원기자"
471,2022/08/24,'미카엘NFT' 내달 1일 발행,"네이버, 카카오웹툰, SK텔레콤, KT 등 정보기술(IT)및 통신 대기업들이 속속 NFT 발행과 플랫폼 확장에... 올해 초 카카오 엔터테인먼트의 인기웹툰 '나 혼자만 레벨업' IP를 클립드롭스에서 NFT로 100개 한정 발행하면서..."
472,2022/08/24,광주서 보육원 출신 여학생 또 극단선택…남긴 유서 발견,"상담전화 ☎1393, 정신건강 상담전화 ☎1577-0199, 희망의 전화 ☎129, 생명의 전화 ☎1588-9191, 청소년 전화 ☎1388, 청소년 모바일 상담 ‘다 들어줄 개’ 어플, 카카오톡 등에서 24시간 전문가의 상담을 받을 수 있습니다."
473,2022/08/24,우마무스메 진심으로 사과드린다. 재화 추가 지급과 챔피언스 미팅 일정 연기,‘우마무스메 프리티더비’ 이용자들의 불만 폭주로 인한 평점 테러로 곤혹을 치르고 있는 카카오게임즈가 24일 공식 카페를 통해 사과문과 함께 대응 방안을 공개했다. 카카오게임즈는 “먼저 우마무스메 프리티...
474,2022/08/24,수원 세모녀 사건 더 이상 없다...동대문구·성동구 1인 가구 발굴,"한편, 주변에 도움이 필요한 어려운 이웃 발견 시 거주지 동 주민센터 복지플래너, 복지정책과 복지지원팀 또는 ‘온라인 복지도움요청’ , 동대문구 카카오톡 채널 ‘복지누리톡’으로 언제든 도움을 요청할 수 있다...."
475,2022/08/24,"보험영업인 단체, ""빅테크 보험 플랫폼 진출은 생존권 위협""","보험설계사나 대리점과 동일한 형태로 네이버, 카카오,토스 등에 보험대리점업을 허용하려는 것이라는... '국민 메신저' 지위를 누리는 카카오톡과 국내 최대 포털인 네이버는 각각 4000만명이 넘는 회원을 갖고 있다...."
476,2022/08/24,"신한카드, MZ세대에게 사랑받는 이유는 '혁신'","신한카드는 최근 여론조사기관인 데이터앤리서치가 4월부터 6월까지 3개월간 카페·유튜브·블로그·트위터·인스타그램·페이스북·카카오스토리 등, 7개 채널을 대상으로 국내 9개 카드사의 MZ세대 포스팅 수를..."
477,2022/08/24,[8월25일자] 비즈니스포스트 아침의 주요기사,"KB국민은행 티맵모빌리티와 과감한 동맹, 새 먹거리 확보와 플랫폼 강화 ● 3분기 낸드 가격 최대 18% 하락 전망, '반도체 겨울' 강추위 닥치나 ● 네이버 카카오 보험 중개시장 진출 빗장 풀려, 보험업계 기대반 우려반"
478,2022/08/24,공직선거법 위반 혐의 이병노 전남 담양군수…사전구속영장 '기각',"※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
479,2022/08/24,광주서 보육원 출신 20대 여성 극단적 선택…엿새 만에 또 비극,"※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
480,2022/08/25,"카카오게임즈, 'VR 버스'로 디지털 사각지대 찾아간다","카카오게임즈가 '디지털 사각지대' 해소를 위해 팔을 걷어붙였다. 자사 주력 사업인 '게임'을 활용해 디지털... 카카오게임즈는 게임의 선한 영향력을 주목하고, 이를 사회에 알리는 캠페인에 집중해왔다. 2019년 10월 첫..."
481,2022/08/25,"[마감] LG이노텍, 테슬라에 1조원 협의 보도 '강세'...와이지엔터, 상승","24%), 카카오(1.60%), 기아(3.26%) 등이 상승했다. 삼성SDI(-0.68%)는 하락했다. LG이노텍(4.75%)은 최근 테슬라... 시총 상위주는 셀트리온헬스케어(2.90%), 에코프로비엠(0.95%), 엘앤에프(2.85%), HLB(3.31%), 카카오게임즈(1.71..."
482,2022/08/25,"카카오게임즈, ‘찾아가는 프렌즈게임 랜드’ 지역 확대",카카오게임즈가 ‘디지털 사각지대’ 해소를 위해 팔을 걷어붙였다. ‘찾아가는 프렌드게임 랜드’의 지역을 확대해 사회공헌 범위를 넓혀가고 있다. 25일 카카오게임즈는 ‘찾아가는 프렌즈게임 랜드’의 지역을...
483,2022/08/25,카카오게임즈 '찾아가는 프렌즈게임 랜드' 전남 장흥군와 업무협약,카카오게임즈(대표 조계현)는 지난 24일 전라남도 장흥군과 사회공헌 캠페인 '찾아가는 프렌즈게임 랜드'의... 찾아가는 프렌즈게임 랜드는 '카카오프렌즈' 캐릭터와 함께 즐기는 가상현실(VR) 테마파크 게임 콘텐츠에...
484,2022/08/25,"'끝내주는' 배정대…마법의 뒷심 kt, 선두 SSG 잡고 파죽의 4연승","※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
485,2022/08/25,"K2, 신상 플리스·다운 '얼리버드 프로모션'...최대 20% 할인","이번 프로모션은 신상 다운 및 플리스, 신발 구매 시(일부 품목) 20% 할인 혜택을 제공하며 K2 카카오톡 플러스 친구 추가 시 의류 제품에 한해 10% 추가 할인 혜택을 제공한다. 단 얼리버드 프로모션 제품 구매 시..."
486,2022/08/25,"“소비자 10명 중 9명, 추석 선물 사며 ‘고물가 체감’”","카카오페이 결제 시 최대 17% 할인과 더불어 100만원 이상 구매 시 7만원 할인을 받을 수 있는 대량구매 쿠폰도 지급한다. 인기 선물인 ▲정관장 홍삼원골드(50㎖ 20포, 1만 2900원)를 비롯해 ▲동원 추석선물세트(참치..."
487,2022/08/25,한진선 '즐거운 대화로'[포토],"제이드팰리스 골프클럽(파72/6,777야드)에서 2022시즌 스무 번째 대회인 '한화 클래식 2022'(총상금 14억 원, 우승상금 2억 5천2백만 원) 1라운드가 열렸다. 한진선(25.카카오VX)이 2번홀 티샷을 준비하고 있다."
488,2022/08/25,한진선 '시즌 2승은 메이저 우승으로'[포토],"위치한 제이드팰리스 골프클럽(파72/6,777야드)에서 2022시즌 스무 번째 대회인 '한화 클래식 2022'(총상금 14억 원, 우승상금 2억 5천2백만 원) 1라운드가 열렸다. 한진선(25.카카오VX)이 2번홀 티샷을 날리고 있다."
489,2022/08/25,"카카오엔터, 칭직자 지원할동 본격화",카카오엔터테인먼트의 카카오창작재단이 웹툰·웹소설 작가 대상 지원활동을 시작한다. 사진. 카카오엔터테인먼트. 카카오엔터테인먼트가 국내 문화 콘텐츠 창작자 지원활동을 본격화 한다. 카카오엔터테인먼트...
490,2022/08/25,다음 모바일 뉴스 ‘독자 선택권·언론사 편집권’ 강화 새 단장,카카오가 포털 사이트 ‘다음’의 모바일 첫 화면 뉴스 서비스를 새롭게 정비했다고 25일 밝혔다. 이번... 카카오는 또 뉴스 알고리즘을 알기 쉽게 설명하는 ‘다음뉴스 배열 설명서’를 함께 공개했다....
491,2022/08/25,"짜릿한 1점 차 승리…소크라테스, 몸 날려 KIA를 구했다","※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
492,2022/08/25,이용구 ‘택시기사 폭행 혐의’ 유죄…“증거인멸 교사로 죄질 불량”,"재판부는 B씨의 진술도 신빙성이 있다고 봤고, 다른 이유가 있다고 가정해도 교사가 범행의 유일한 조건이 아니라고 봤다.B씨는 카카오톡 대화방에 있는 영상을 '나에게서만 삭제'한 것으로 조사됐는데, 원본이 존재하는..."
493,2022/08/25,"이철우 도지사 ""대구경북연구원 분리 적극 검토""","※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
494,2022/08/25,"‘훅’ 들어온 민간 전기자전거, ‘확’ 밀리는 공용자전거들",특히 지난 6월부터 자전거 1000여대로 서비스를 시작한 카카오T바이크는 애플리케이션을 이용해 지역 내... 대신 안산시는 올해부터 민간 공유자전거인 카카오T바이크를 도입해 운영하고 있다. 경기 고양시도 2010년...
495,2022/08/25,칠곡군 '복지톡' 개설…사각지대 없앤다,칠곡군은 카카오톡을 활용하여 주변에 어려운 이웃을 발견하면 신속하게 알리고 소통하는 온라인 복지 채널 칠곡호이복지톡을 개설했다. 칠곡호이복지톡은 카카오톡 상단 검색창에서 호이복지톡을 검색한 뒤 채널을...
496,2022/08/25,"코스닥, 외인과 기관 매수에 상승 마감…셀트리온헬스케어, 앨엔에프, HLB, 카...","셀트리온헬스케어(2.90%), 엘앤에프(2.85%), HLB(3.31%), 카카오게임즈(1.71%), 펄어비스(1.60%), 셀트리온제약(3.32%), 알테오젠(1.50%), 에코프로(1.34%), 스튜디오드래곤(1.60%) 등이 상승 마감했다."
497,2022/08/25,"코스피, 기관과 외인 매수에 상승 마감…현대차, 삼성바이오로직스, LG에너지...","시가총액 상위 종목들은 삼성SDI(-0.68%)를 제외하고 모두 상승 마감했다. 현대차(2.13%), 삼성바이오로직스(2.05%), LG에너지솔루션(1.77%), 카카오(1.60%), 네이버(1.24%), 삼성전자(1.19%) 등이 상승 마감했다."
498,2022/08/25,"檢, 확보한 ‘박지원 휴대전화’ 지난해 10월 이후 기록만 남아있어","박 전 원장 휴대전화에 저장된 카카오톡 대화 자료는 올해 5월 말, 문자메시지는 올해 6월부터 기록이 남아있다고 한다. 텔레그램과 페이스북은 지난해 10월 이후 기록만 담긴 것으로 전해졌다. 박 전 원장 측 변호인은..."
499,2022/08/25,경찰에 잡힌 마약사범…검찰의 '쌍방울그룹' 수사대상자,"※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
500,2022/08/26,"강원FC, '강원한우와 함께하는 랜선 팬사인회' 개최",시식하며 팬들과 쌍방항 소통의 시간을 가질 예정이다. 신청방법은 강원한우 관련 사진 또는 강원한우 로고를 따라 한 사진을 본인의 인스타그램에 필수 해시태그와 함께 업로드한 후 강원FC 카카오톡에 전송하면 된다. .
501,2022/08/26,"군산시, 코로나19 4차 접종률 44.4%..""고위험군 적극 동참 당부""","사전예약은 사전예약 누리집, 보건소 콜센터, 주민센터 전화 및 방문예약을 통해 가능하며 당일접종을 원하는 경우 SNS(카카오톡, 네이버)를 통해 잔여백신을 예약하거나 의료기관에 직접 접종가능 여부를..."
502,2022/08/26,'카톡·대포통장 채팅방 투자사기' 도운 일당 42명…검찰 송치,"김규빈 김성식 기자 = 투자 사기 범행에 쓰일 카카오톡 채팅방과 대포통장을 개설해준 혐의를 받는 일당... A씨 등은 추적이 힘든 선불 유심칩으로 카카오톡 계정을 생성하고, 범행에 쓰일 채팅방을 만들어 '투자 사기단..."
503,2022/08/26,"SPC 파리바게뜨, '해피오더 혜택위크' 진행","또한 카드사(스마일페이, 카카오페이, 신한플레이, 우리페이로 결제 시 적용) 결제 시 2000원 추가 혜택을 선착순으로 제공, 최대 8000원의 혜택을 받을 수 있다. 파리바게뜨 관계자는 ""연일 무더운 날씨가 계속되는..."
504,2022/08/26,"코스피, 잭슨홀 앞두고 2480대 마감...원·달러 환율 3거래일째 ↓","반면, 삼성SDI(-0.17%)와 NAVER(-1.02%), 카카오(-0.13%) 등은 하락했다. 코스닥은 전 거래일 대비 4.92포인트(0.61... 시총 상위권에서 셀트리온헬스케어(-4.03%), 에코프로비엠(-1.89%), 엘앤에프(-3.15%), 카카오게임즈(-2.25..."
505,2022/08/26,"아성다이소, '다이소 모바일 상품권' 서비스 오픈...""균일가를 선물해요""","이번 서비스는 9월 5일부터 진행하며, 다이소 직영 600여 매장과 샵다이소에서 사용할 수 있는 모바일 상품권을 3000원, 5000원, 1만원 권으로 선보이고 '카카오톡 선물하기'를 통해 구매 및 선물하기가 가능하다. 또한 10월..."
506,2022/08/26,"中, 美의원 대만 방문에 실전훈련 영상 공개…“계속 전투대비”",대만을 관할하는 중국 인민해방군 동부전구는 26일 위챗(중국판 카카오톡) 계정을 통해 “최근 대만 주변 해·공역에서 여러 병종을 연합 조직해 전투 대비 순찰과 실전화 훈련을 실시했다”고 밝혔다. 영상에는 전투기를...
507,2022/08/26,"200만원 의대생 대필 보고서로 참가...초, 중 '과학탐구대회'","이러한 초, 중 과학탐구대회 대필, 고액 아르바이트 모집 글은 같은 자사고 출신의 서울대 혹은 의과대학에 진학한 고등학교 동문 단체 카카오톡 대화방에 올라온다. 이 대화방에 올라오는 고액 과외 수업 종류는..."
508,2022/08/26,오후 9시까지 9만 1038명 확진…1주 전보다 3만 3853명 줄어,"※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
509,2022/08/26,"""카톡방 8만원에 팝니다""…투자 사기단 돕는 범죄 서비스 등장",카카오톡 채팅방을 악용한 범죄가 잇따르고 있는 가운데 범행에 쓰이는 채팅방을 만들어주는 일당이 경찰에 붙잡혔다. 26일 SBS 보도에 따르면 지난해 4월 60대 자영업자 A 씨는 '투자로 돈을 불려주겠다'는 한 카카오톡...
510,2022/08/26,"中, 美의원 대만 방문하자 실전훈련 영상 공개 ""계속 전투대비""","대만을 관할하는 중국 인민해방군 동부전구는 26일 위챗(微信·중국판 카카오톡) 공식 계정을 통해 ""최근 대만 주변 해·공역에서 여러 병종을 연합 조직해 전투 대비 순찰과 실전화 훈련을 실시했다""고 밝히고, 훈련..."
511,2022/08/26,"카카오뱅크, 중저신용 고객 신용대출 공급액 6조원 돌파","카카오뱅크가 2017년 7월 출범 이후 5년간 중·저신용고객(KCB기준, 신용평점 하위 50%)에게 공급한 무보증 신용대출 규모가 6조원을 넘어섰다. 카카오뱅크는 26일 “중·저신용대출 잔액 비중은 2021년 1분기 말 10%에서..."
512,2022/08/26,"카카오게임즈 '우마무스메 프리티 더비', 신규 캐릭터 '스마트 팔콘' 추가 및...",카카오게임즈는 26일 모바일 육성 시뮬레이션 게임 '우마무스메 프리티 더비' 업데이트로 신규 우마무스메... 더트 A 우마무스메 스마트 팔콘 = 카카오게임즈 제공 최상급 스태미너 서포트 카드 '슈퍼 크릭'과 컨디션...
513,2022/08/26,"코스피, 외인과 기관 매수에 상승 마감…LG에너지솔루션, SK하이닉스, 현대차...","LG에너지솔루션(1.42%), SK하이닉스(1.06%), 현대차(0.78%), 삼성전자(0.50%), 삼성바이오로직스(0.24%) 등이 상승 마감했다. 이에 반해 네이버(-1.02%), 기아(-0.25%), 삼성SDI(-0.17%), 카카오(-0.13%) 등이 하락 마감했다."
514,2022/08/26,"코스닥, 기관과 외인 매도에 하락 마감…스튜드오드래곤, HLB 상승 VS 셀트리...","21%)를 제외하고 하락 마감했다. 셀트리온헬스케어(-4.03%), 에코프로(-3.97%), 알테오젠(-3.55%), 엘앤에프(-3.15%), 셀트리온제약(-3.09%), 카카오게임즈(-2.25%), 펄어비스(-2.10%), 에코프로비엠(-1.89%) 등이 하락 마감했다."
515,2022/08/26,오후 9시까지 9만1038명 확진…1주전보다 3만 3853명 적어,"3만 3853명 적어 ※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
516,2022/08/26,"'크러쉬♥' 조이, 옷은 과감한데 미모는 러블리..편의점서 화보 찍네",또 카카오TV 오리지널 '어쩌다 전원일기'를 차기작으로 선택했다. '어쩌다 전원일기'는 갑자기 깡촌 시골 마을 희동리에 살게 된 서울 토박이 수의사 ‘한지율’(추영우)이 시골 토박이 파출소 순경 ‘안자영’(박수영)을...
517,2022/08/26,"[단독] ""카톡방 팝니다"" 투자 사기단 돕는 범죄 서비스 등장","카카오톡 채팅방에 여러 사람을 초대한 뒤에 어디에 투자하면 큰돈을 벌 수 있다고 속이는 사기 범죄가 최근... &lt;기자&gt; 지난해 4월, 60대 자영업자 A 씨는 한 카카오톡 채팅방에 초대됐습니다. ""투자로 돈을 불려주겠다""는..."
518,2022/08/26,"[오늘의 증시]코스피 소폭 상승 2481선 마감, 코스닥 사흘만에 하락","반면 NAVER(-1.02%), 삼성SDI(-0.17%), 카카오(-0.13%) 등은 하락했다. 한화에어로스페이스(5.52%), 한화시스템(4.64%), 한국항공우주(2.41%) 등 우주항공주와 현대에너지솔루션(3.51%), 씨에스윈드(1.64) 등 친환경주도..."
519,2022/08/26,동신대 '2022 고위직 성희롱·성폭력 예방교육' 실시,"※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
520,2022/08/27,찬양과 경배의 시간…전북CBS '2022전주워십페스티벌' 성료,"※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
521,2022/08/27,경찰서 앞마당서 수갑 풀고 도주한 불법체류자 닷새 만에 검거,"※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
522,2022/08/27,"소닉슬립, '잠 못드는 당신을 위한 특가 혜택' 이벤트 진행","또한 전문설비와 공정을 통해 유해물질에 대한 관리를 철저하게 유지하고 있다고 업체 관계자는 설명했다. 한편, 소닉슬립은 전화상담센터와 더불어 24시간 운영되는 카카오톡 고객센터를 운영 중인 것으로 알려졌다."
523,2022/08/27,투자주체별 8월 매매동향 살펴보니…외국인 2차전지 집중 매수,"(717만주), 카카오뱅크 1460억원(507만주), 포스코케미칼 1025억원(68만주), 기아 905억원(110만주)... 후성 -241억원(-144만주), 카카오 -234억원(-33만주) 외국인투자자 코스닥시장 순매수 상위종목 에코프로..."
524,2022/08/27,"대전 중구, 추석 앞두고 코로나19 예방접종 독려","카카오톡·네이버에서 잔여 백신을 예약하거나, 의료기관에 접종가능 여부를 확인하면 된다. 코로나19에 걸린 적이 있다면 확진일로부터 90일 후가 되는 날과 3차 접종일로부터 120일 후가 되는 날 중 더 늦은 시점부터..."
525,2022/08/27,"인뱅 중저신용 대출, 2분기 22.2~36.3%…전분기비 2.3~4.9%p↑","화이트페이퍼, WHITEPAPER(자료=은행연합회) 인터넷은행 3사(케이뱅크·카카오뱅크·토스뱅크)의 올해 2분기... 0%, 카카오뱅크 22.2% 순으로 컸다. 전 분기 31.4%, 20.2%, 19.9%와 비교해 각 4.9%p, 3.8%p, 2.3%p 확대된 것으로..."
526,2022/08/27,'대전 국민은행 강도살인' 2명 구속…21년 만에 사건 실체 드러나나,"※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
527,2022/08/27,"발칵 뒤집힌 국힘, 마라톤 회의 결론…""새 비대위 만들고, 이준석 징계""[영상...","※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
528,2022/08/27,오마카세처럼 다채롭네…리움미술관 6개 전시 동시개막,"※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
529,2022/08/27,조선소서 지붕 공사하던 60대 근로자 추락사,"※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
530,2022/08/27,청주 아파트서 남녀 숨진채 발견… 경찰 수사,"전화 ☎1393, 정신건강상담 전화 ☎1577-0199, 희망의 전화 ☎129, 생명의 전화 ☎1588-9191, 청소년 전화 ☎1388, 청소년 모바일 상담 '다 들어줄 개' 어플, 카카오톡 등에서 24시간 전문가의 상담을 받을 수 있습니다."
